2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1542.202033,1699.056387,1899.618104,2106.036996,2321.373048,2606.077334,2970.124777,3403.703529,3600.990418,4045.38548,4376.782549,4563.42583,4997.144468,5259.439075,5679.213027,6039.919271,6498.42617,6901.289234,7143.989377,7453.102186,7438.698304,
1.01E+12,1.12E+12,1.24E+12,1.40E+12,1.62E+12,1.87E+12,2.25E+12,2.88E+12,3.60E+12,4.07E+12,4.70E+12,5.60E+12,6.50E+12,7.19E+12,7.96E+12,8.33E+12,8.53E+12,9.38E+12,1.04E+13,1.06E+13,1.07E+13,
1.790705415,1.557143514,1.225278721,1.275689465,2.82291029,3.217520686,3.554371042,3.971198816,5.727088627,2.335961007,3.906921349,4.89388242,2.513617442,1.878686786,1.42316377,0.709429006,0.600730218,0.726204882,0.86690378,0.657258666,0.670275442,
20790320797,19984979304,16991266478,19846668808,51952681513,64343797607,76815260638,92023889855,1.97E+11,87365123851,1.51E+11,2.36E+11,1.73E+11,1.43E+11,1.24E+11,61075230221,51559909196,71996699981,99136719944,82994086095,63122874308,
1.68E+11,1.84E+11,2.00E+11,2.29E+11,2.75E+11,3.26E+11,4.07E+11,5.43E+11,7.54E+11,8.99E+11,1.13E+12,1.51E+12,1.80E+12,2.12E+12,2.39E+12,2.59E+12,2.60E+12,2.84E+12,3.33E+12,3.48E+12,3.82E+12,
62792425940,68681805612,76874311622,93453567690,1.13E+11,1.35E+11,1.58E+11,1.81E+11,1.94E+11,2.13E+11,2.43E+11,2.76E+11,2.98E+11,3.22E+11,3.34E+11,3.43E+11,3.52E+11,3.75E+11,4.04E+11,4.24E+11,4.29E+11,
7.98E+12,8.80E+12,9.72E+12,1.06E+13,1.17E+13,1.32E+13,1.50E+13,1.75E+13,1.93E+13,2.11E+13,2.32E+13,2.54E+13,2.74E+13,2.97E+13,3.22E+13,3.50E+13,3.78E+13,4.09E+13,4.42E+13,4.74E+13,4.83E+13,5.22E+13
4.82E+11,5.52E+11,6.21E+11,6.98E+11,8.05E+11,9.45E+11,1.15E+12,1.52E+12,1.97E+12,2.27E+12,2.69E+12,3.34E+12,3.88E+12,4.49E+12,5.06E+12,5.62E+12,5.88E+12,6.49E+12,7.40E+12,7.75E+12,8.00E+12,9.45E+12
48.28103101,48.4457346,47.92802496,38.39629602,40.3077731,40.80704312,41.94684807,42.93868159,42.93868159,42.93868159,42.93868159,42.84468278,42.84468278,42.84468278,42.84468278,42.84468278,42.84468278,42.84468278,42.84468278,42.84468278,42.84468278,
45.53610318,44.79341234,44.45056753,45.62278485,45.90021167,47.02257848,47.55739757,46.88416923,46.97117236,45.95714729,46.49783114,46.52928947,45.42298074,44.17670454,43.08556811,40.84133997,39.5806215,39.85169845,39.68701182,38.58740546,37.84282637,39.42611228
4.57E+12,4.97E+12,5.41E+12,6.27E+12,7.43E+12,8.81E+12,1.04E+13,1.27E+13,1.50E+13,1.60E+13,1.92E+13,2.27E+13,2.45E+13,2.62E+13,2.77E+13,2.81E+13,2.95E+13,3.32E+13,3.65E+13,3.81E+13,3.84E+13,4.51E+13
6443.661016,7051.182813,8039.765113,8925.597625,9433.680514,9934.886369,10573.07311,11378.20873,12316.50158,13282.45954,14459.78233,15511.63035,16325.01666,17693.51778,19041.84019,20638.52722,22129.23098,23975.03859,25187.47017,27436.35043,,
3.18E+12,3.26E+12,3.35E+12,3.43E+12,3.64E+12,3.83E+12,4.01E+12,4.15E+12,4.36E+12,4.54E+12,4.73E+12,4.93E+12,5.15E+12,5.34E+12,5.56E+12,5.78E+12,5.97E+12,6.20E+12,6.42E+12,6.62E+12,6.82E+12,7.31E+12
1.78E+11,1.87E+11,1.96E+11,2.05E+11,2.53E+11,2.66E+11,2.92E+11,3.64E+11,4.67E+11,4.92E+11,5.68E+11,6.93E+11,7.78E+11,8.56E+11,9.05E+11,9.28E+11,9.05E+11,9.19E+11,9.79E+11,1.02E+12,1.13E+12,1.29E+12
2.24E+11,2.44E+11,2.96E+11,4.12E+11,5.56E+11,6.49E+11,7.83E+11,9.50E+11,1.15E+12,1.04E+12,1.43E+12,1.83E+12,1.94E+12,2.12E+12,2.24E+12,2.00E+12,1.94E+12,2.21E+12,2.56E+12,2.50E+12,2.37E+12,3.09E+12
6.94E+11,8.41E+11,9.51E+11,1.18E+12,1.40E+12,1.55E+12,1.79E+12,2.11E+12,2.40E+12,2.90E+12,3.36E+12,3.65E+12,3.93E+12,4.30E+12,4.62E+12,4.78E+12,5.13E+12,5.45E+12,5.82E+12,6.05E+12,6.31E+12,6.48E+12
99840000000,2.31E+11,1.33E+11,1.87E+11,3.75E+11,1.72E+11,2.60E+11,6.99E+11,1.02E+12,5.38E+11,1.08E+12,1.37E+12,1.06E+12,1.11E+12,1.27E+12,7.86E+11,8.05E+11,9.59E+11,8.74E+11,4.23E+11,8.93E+11,1.10E+12
29.59914198,30.39567746,31.75799596,33.69830909,34.85325633,34.949051,34.06293748,33.60823981,34.45244589,38.27182672,38.45587517,39.05881072,39.46982535,39.81699141,38.70625824,36.66938139,35.31000077,35.58508863,35.17642837,38.37351034,36.96593138,
97.14381677,97.47484573,97.13688669,97.6421249,97.08344517,94.73069044,92.48283417,91.47847791,92.04252135,95.43650787,95.46951637,96.81941438,97.3678789,98.11609634,98.34889577,97.22569708,97.67011444,97.88090582,98.85116403,99.26967869,98.69711622,97.12753603
1.18E+12,1.31E+12,1.43E+12,1.62E+12,1.90E+12,2.17E+12,2.55E+12,3.25E+12,4.23E+12,4.87E+12,5.81E+12,7.31E+12,8.31E+12,9.39E+12,1.03E+13,1.08E+13,1.10E+13,1.20E+13,1.37E+13,1.42E+13,1.45E+13,1.72E+13
12.18312461,7.337493951,9.439987343,6.429008282,7.951928672,12.10707605,10.21590686,12.9636656,8.160536091,10.53791168,9.728977117,12.19718984,8.268785201,7.366823003,7.937628649,9.175463124,8.372121703,7.091744632,7.877965101,6.292601159,-0.273954335,9.780870855
8.278504167,8.277068333,8.2769575,8.277036667,8.276800833,8.194316667,7.973438333,7.6075325,6.948655,6.831416052,6.770269029,6.461461327,6.312332827,6.195758346,6.143434094,6.227488673,6.644477829,6.758755086,6.615957177,6.90838501,6.900767269,6.44897518
52248138443,70291724596,1.07E+11,1.44E+11,1.90E+11,1.96E+11,2.24E+11,2.82E+11,3.00E+11,2.16E+11,2.75E+11,1.59E+11,21682797015,-53979920447,8819502494,-79376652185,-63680387339,-80360168050,-13334056423,70647161665,57108313936,1.06E+11
35.73954699,37.26929982,38.88322548,42.41349965,45.67236719,45.95478215,48.26050056,50.27522182,51.78759347,50.37304063,51.32671664,49.23333021,48.6653632,47.37839092,47.61581834,45.41758923,44.38066116,44.90504686,44.48574787,43.77302811,43.92641973,44.88922133
3416.481546,3666.403575,3988.393847,4376.641739,4805.650987,5299.359629,5969.088313,6810.158702,7457.824155,8056.029016,8846.375847,9589.872363,10346.76891,11012.37325,11866.35433,12552.18552,13332.38554,14224.86876,15067.74005,15933.61868,16167.98792,17443.96303
2171.518557,2330.36921,2535.026499,2781.797188,3054.475828,3368.277458,3793.957575,4328.542625,4740.199335,5120.41885,5622.763963,6095.330977,6576.41506,6999.473743,7542.264837,7978.179722,8474.075513,9041.338603,9577.068309,10127.42149,10276.38678,11087.39764
3.64E+12,4.02E+12,4.48E+12,5.04E+12,5.72E+12,6.55E+12,7.65E+12,9.01E+12,1.01E+13,1.10E+13,1.23E+13,1.37E+13,1.51E+13,1.61E+13,1.71E+13,1.77E+13,1.86E+13,1.99E+13,2.16E+13,2.34E+13,2.41E+13,2.71E+13
9.91E+12,1.09E+13,1.20E+13,1.37E+13,1.61E+13,1.86E+13,2.19E+13,2.71E+13,3.21E+13,3.48E+13,4.10E+13,4.83E+13,5.37E+13,5.88E+13,6.44E+13,6.86E+13,7.43E+13,8.31E+13,9.15E+13,9.84E+13,1.01E+14,1.13E+14
2.595486693,2.480777471,1.873280296,1.952621212,4.650601857,5.033399372,5.510415569,6.378164514,9.714862071,3.988632346,6.295716786,7.677887753,4.154487131,3.027690783,2.308582087,1.177931639,1.055275704,1.332935942,1.477941277,1.138781106,1.089575464,
13662.4686,14694.21107,15929.24188,17419.38688,19067.5324,21115.64759,23669.22719,26896.72052,29341.70775,31940.19404,35167.05838,38315.8521,41049.50567,43943.79718,46910.3376,49922.32676,53036.58906,56378.8823,59903.52119,63243.33231,64506.06071,69675.15407
959.3724836,1053.108243,1148.50829,1288.643252,1508.668098,1753.417829,2099.229435,2693.970063,3468.304602,3832.236432,4550.453108,5614.352135,6300.615118,7020.338485,7636.116601,8016.431435,8094.363367,8816.986905,9905.342004,10143.8382,10408.66976,12556.33312
1.73E+13,1.87E+13,2.04E+13,2.24E+13,2.47E+13,2.75E+13,3.10E+13,3.54E+13,3.89E+13,4.25E+13,4.70E+13,5.15E+13,5.56E+13,5.99E+13,6.44E+13,6.89E+13,7.36E+13,7.87E+13,8.40E+13,8.90E+13,9.10E+13,9.84E+13
1.00E+13,1.11E+13,1.22E+13,1.37E+13,1.62E+13,1.87E+13,2.19E+13,2.70E+13,3.19E+13,3.49E+13,4.12E+13,4.88E+13,5.39E+13,5.93E+13,6.44E+13,6.89E+13,7.46E+13,8.32E+13,9.19E+13,9.87E+13,1.01E+14,1.14E+14
2.062792614,2.047049457,0.602099078,2.603177719,6.951992681,3.903744269,3.926549397,7.749686493,7.795346037,-0.209533361,6.881380253,8.075684467,2.331217576,2.163370027,1.031063688,-0.002944094,1.407346027,4.232681975,3.499747636,1.286700408,0.491448371,4.371786898
16.87824621,18.9092734,20.76286932,23.62620805,24.88397555,24.52266757,26.0538029,27.45603552,27.06023948,28.09344198,26.76912519,22.68716868,23.43313378,21.88804165,21.91393662,20.07588784,19.35603443,19.92373009,18.64533916,17.62319133,16.96847019,
8.613944109,10.17080455,11.80430021,10.86633635,10.22470412,12.26447796,13.96917268,14.59799788,5.796241864,12.34091211,8.191977511,4.26439466,9.504233313,5.24888981,7.981344527,6.351342018,7.591275284,6.19939434,3.516736301,4.326893457,-0.193260235,
1.95E+12,2.16E+12,2.43E+12,2.71E+12,3.01E+12,3.40E+12,3.89E+12,4.49E+12,4.77E+12,5.39E+12,5.85E+12,6.14E+12,6.77E+12,7.17E+12,7.79E+12,8.33E+12,9.02E+12,9.64E+12,1.00E+13,1.05E+13,1.05E+13,
36.17754145,37.81054585,39.28245166,42.67615638,45.7925451,46.28091339,48.35084402,50.16161798,51.46759237,50.45742556,51.54749944,49.69647933,48.77866012,47.76683415,47.55544345,45.63534427,44.60182309,44.9639649,44.68200336,43.896015,44.85112622,
1.732526733,1.514013584,1.163785375,1.202828413,2.664240078,2.834528529,2.793282205,2.584940726,4.261299915,1.716407148,2.488825494,3.15331841,2.027168489,1.510245922,1.18405115,0.555229366,0.460356332,0.585339024,0.718382029,0.584465395,0.432348454,
13.97167955,13.9234463,13.71457034,13.89091656,14.08450818,14.34211745,14.78763139,15.26649821,16.32662387,17.66312416,18.5859142,20.24671581,21.10664643,22.36636778,22.79919326,23.5247255,23.24560289,23.05196885,24.13224624,24.53537082,26.14310201,
5.232702162,5.203167092,5.26536381,5.663852587,5.79347778,5.963200896,5.757831034,5.096267447,4.191199537,4.188631991,4.013187773,3.694853415,3.502759803,3.3913611,3.177515877,3.116321295,3.141203883,3.047445772,2.928119513,2.988263695,2.939659203,
39.78765517,41.22312631,42.24794475,42.02821619,41.18314017,41.33592592,41.81684191,42.86966501,42.85977979,44.4066672,44.17699192,44.29305673,45.46330539,46.8804015,48.27094049,50.77164515,52.36209096,52.68473653,53.26996792,54.26890427,54.45853111,53.30907167
3.99E+12,4.57E+12,5.14E+12,5.78E+12,6.67E+12,7.74E+12,9.18E+12,1.16E+13,1.37E+13,1.55E+13,1.82E+13,2.16E+13,2.45E+13,2.78E+13,3.11E+13,3.50E+13,3.91E+13,4.38E+13,4.90E+13,5.35E+13,5.52E+13,6.10E+13
42.87727496,42.73418334,43.88126168,43.65374621,43.14194723,42.44488824,42.32898564,42.07008245,41.38309691,41.38309691,41.38309691,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,,
12.02819315,11.5254179,11.30855965,10.94559766,11.12380967,10.98995366,10.43523188,10.79360221,10.79360221,10.79360221,10.79360221,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,
1.03E+12,1.12E+12,1.23E+12,1.38E+12,1.54E+12,1.72E+12,1.96E+12,2.25E+12,2.47E+12,2.73E+12,3.07E+12,3.40E+12,3.69E+12,3.98E+12,4.26E+12,4.52E+12,4.79E+12,5.07E+12,5.37E+12,5.63E+12,5.77E+12,6.24E+12
,,,,6.25E+11,7.34E+11,8.93E+11,1.15E+12,1.48E+12,1.61E+12,1.92E+12,2.42E+12,2.69E+12,2.94E+12,3.18E+12,3.20E+12,3.15E+12,3.46E+12,3.87E+12,3.82E+12,3.86E+12,4.87E+12
14.67624166,13.98346135,13.30148771,12.34899897,12.91664817,11.6414956,10.62576053,10.24616576,10.16904785,9.636185514,9.325176941,9.177653795,9.11371387,8.942893962,8.643491396,8.387014882,8.057287535,7.463565017,7.043020253,7.143690278,7.698642517,7.264816057
1.47E+12,1.55E+12,1.62E+12,1.70E+12,2.09E+12,2.18E+12,2.33E+12,2.77E+12,3.25E+12,3.36E+12,3.84E+12,4.48E+12,4.91E+12,5.30E+12,5.56E+12,5.78E+12,6.01E+12,6.21E+12,6.47E+12,7.05E+12,7.80E+12,8.31E+12
2.376379551,2.096932214,2.542087714,2.157525068,2.617150941,5.451822266,7.591167201,8.676233581,7.592712691,4.314841499,3.653587778,2.395474104,2.717522082,2.454133296,2.11490586,3.24399043,2.27434509,1.752140736,0.658422971,0.929888597,2.417982702,2.606565488
18.51731765,18.21521353,20.10265796,24.82323147,28.44418664,28.3780353,28.44385835,26.75856495,25.01000133,20.43501444,23.53174494,24.17271524,22.77500014,22.14512114,21.39515505,18.11008945,17.31003496,17.94013625,18.45368057,17.48010372,16.16815654,17.43119637
1.86E+12,2.02E+12,2.45E+12,3.41E+12,4.60E+12,5.32E+12,6.24E+12,7.23E+12,7.98E+12,7.12E+12,9.70E+12,1.18E+13,1.23E+13,1.31E+13,1.38E+13,1.25E+13,1.29E+13,1.49E+13,1.70E+13,1.72E+13,1.64E+13,1.99E+13
7.277174444,21.10934053,13.02496843,23.79064406,19.20499378,10.67470541,15.38672313,17.51052475,13.89817926,20.86683048,15.87935008,8.826938372,7.502720386,9.368834224,7.472976214,3.560256259,7.239269861,6.323959396,6.75917008,3.98596553,4.31080408,2.571763696
3.95E+11,4.48E+11,5.16E+11,6.35E+11,7.73E+11,9.01E+11,1.07E+12,1.35E+12,1.79E+12,2.24E+12,2.67E+12,3.31E+12,3.78E+12,4.26E+12,4.59E+12,4.66E+12,4.67E+12,5.15E+12,5.95E+12,6.12E+12,6.24E+12,7.43E+12
2.53E+11,2.72E+11,3.33E+11,4.48E+11,6.07E+11,7.73E+11,9.92E+11,1.26E+12,1.50E+12,1.26E+12,1.65E+12,2.01E+12,2.18E+12,2.35E+12,2.46E+12,2.36E+12,2.20E+12,2.42E+12,2.66E+12,2.63E+12,2.73E+12,3.55E+12
9.74E+12,1.08E+13,1.18E+13,1.34E+13,1.57E+13,1.77E+13,2.03E+13,2.47E+13,2.94E+13,3.33E+13,3.93E+13,4.72E+13,5.24E+13,5.82E+13,6.33E+13,6.70E+13,7.29E+13,8.14E+13,9.09E+13,9.79E+13,1.00E+14,1.11E+14
9.79E+12,1.05E+13,1.15E+13,1.22E+13,1.32E+13,1.48E+13,1.63E+13,1.84E+13,2.00E+13,2.21E+13,2.42E+13,2.72E+13,2.94E+13,3.16E+13,3.41E+13,3.72E+13,4.03E+13,4.32E+13,4.66E+13,4.95E+13,4.94E+13,5.42E+13
7.70E+11,8.30E+11,8.97E+11,9.63E+11,1.08E+12,1.24E+12,1.45E+12,1.81E+12,2.29E+12,2.55E+12,2.98E+12,3.79E+12,4.36E+12,4.95E+12,5.50E+12,5.97E+12,6.18E+12,6.75E+12,7.65E+12,8.00E+12,8.13E+12,9.63E+12
10.71448496,6.210624989,8.398476881,5.499822937,7.446411018,10.37357475,9.603388062,13.18348633,8.227093966,9.445719954,11.06102683,14.41995897,8.467000106,8.14030516,8.508391076,8.072913901,8.314506462,8.874113572,7.815998673,6.055580259,-2.732406325,13.24224494
1.03E+12,1.11E+12,1.21E+12,1.28E+12,1.38E+12,1.54E+12,1.69E+12,1.93E+12,2.10E+12,2.31E+12,2.57E+12,2.96E+12,3.23E+12,3.52E+12,3.84E+12,4.18E+12,4.55E+12,4.99E+12,5.40E+12,5.75E+12,5.60E+12,6.35E+12
16.83842985,16.41343935,16.07042441,15.31420932,14.62534231,14.79766254,14.82051595,14.62676193,14.48561439,14.75297613,14.58702058,15.23886494,15.75607839,15.88401589,15.81704465,16.21788677,16.36375556,16.32486222,16.53580834,16.77051091,17.13013545,15.91994612
1.69E+12,1.82E+12,1.96E+12,2.10E+12,2.37E+12,2.77E+12,3.25E+12,3.95E+12,4.62E+12,5.14E+12,6.01E+12,7.44E+12,8.49E+12,9.42E+12,1.02E+13,1.12E+13,1.22E+13,1.36E+13,1.52E+13,1.65E+13,1.74E+13,1.82E+13
1.830343718,1.976185991,2.049686062,1.983406274,1.927764976,1.85334244,1.85464884,1.739812859,1.712334361,1.886133152,1.73947515,1.665576053,1.693368163,1.702855096,1.728689068,1.750717767,1.770695719,1.74645507,1.739533683,1.727827863,1.798833505,1.73634051
3910000,3810000,3770000,3750000,3755000,3755000,3605000,2885000,2885000,2945000,2945000,2945000,2993000,2993000,2993000,2843000,2695000,2695000,2695000,2535000,,
,,,,,,,,36,2,,,,,,5,,,,,,
,,,,,,,3.43E+11,3.91E+11,3.59E+11,4.74E+11,5.40E+11,5.94E+11,6.56E+11,6.54E+11,6.52E+11,5.95E+11,6.54E+11,7.31E+11,7.15E+11,7.57E+11,9.42E+11
4.883670919,5.063009302,5.298503151,5.22487138,5.272504399,5.281116557,5.155127164,5.492322902,5.962601006,6.644288091,6.964840776,7.405701995,8.282854426,9.227427882,9.743067238,10.11143833,10.43964649,10.75584929,11.10849479,12.53216121,12.85973877,
1.526386282,1.553686172,1.672926253,1.640902851,1.890827875,2.094037139,2.414402621,2.885258534,3.097095607,3.483957822,3.647231812,3.751460498,3.440449612,3.404581957,3.664378938,4.136268634,4.580569084,4.721325128,4.72660428,4.601396084,3.966771563,
4.883670919,5.063009302,5.298503151,5.22487138,5.272504399,5.281116557,5.155127164,5.492322902,5.962601006,6.644288091,6.964840776,7.405701995,8.282854426,9.227427882,9.743067238,10.11143833,10.43964649,10.75584929,11.10849479,12.53216121,12.85973877,
2.56198917,2.709082422,2.955553168,2.979676853,2.97023769,3.098211666,3.280963546,3.743717268,4.380120585,4.656764943,4.112637685,4.100826595,4.453317588,4.581021269,4.859311893,5.053368551,4.876497643,4.348623008,4.239099707,4.826903359,4.737006033,
17.71036473,20.00051704,24.03083144,27.69449455,29.95698765,30.72185578,30.71959384,29.34072807,27.70852553,29.65105378,29.12490804,26.76018206,27.05557747,27.42211323,25.93897231,26.56307119,26.49762484,27.06861274,27.308182,26.50222957,27.09287,
74.14818288,72.17806566,69.86836756,71.33560327,77.82714314,79.92847603,83.28547205,87.53303113,94.53567361,88.67446181,90.89132335,100.5258037,102.7548544,102.1422891,102.4428422,100,90.97493195,91.69509565,96.74852344,95.37923658,96.1058055,106.3561044
36.33018304,35.46224058,33.24671908,27.56684417,27.28058603,26.10633785,24.24127177,23.04113735,22.88003779,27.64528823,28.54556904,29.41294415,36.38638284,39.03129118,52.7655889,57.67711449,57.05567013,55.03800894,53.19090133,50.73870087,34.68258441,24.28942761
100,108.2342328,131.1726749,183.4293231,249.4085075,293.2811611,351.7229273,424.8951223,503.3094248,447.0292058,620.4880368,774.7991325,808.0938033,866.5697881,870.67735,746.3941624,705.6691731,819.375711,949.1200939,923.6287685,914.2211497,
2.352371711,1.787933094,1.70564717,1.910328375,2.589367885,2.918496763,3.321167183,3.435890636,4.54787432,3.769370847,4.039898331,4.991255361,5.630535382,5.656093261,5.691121701,3.253491208,3.443957822,3.806820827,4.219286481,4.215262873,3.360921293,
3.374225824,4.065777384,3.705411251,3.326962321,3.003160914,3.260162647,2.998907534,3.082873606,3.193205969,3.2714652,3.294750507,3.915218001,4.219256778,3.940992427,3.69050252,3.586657511,3.244037472,3.537810105,4.081827592,4.489164851,4.405920404,
2.25E+11,2.44E+11,2.95E+11,4.13E+11,5.61E+11,6.60E+11,7.91E+11,9.56E+11,1.13E+12,1.01E+12,1.40E+12,1.74E+12,1.82E+12,1.95E+12,1.96E+12,1.68E+12,1.59E+12,1.84E+12,2.14E+12,2.08E+12,2.07E+12,2.69E+12
7.116770273,7.108255571,7.202043941,8.706689162,8.654737115,8.829304226,9.690408623,8.680096631,8.421551458,7.560423335,8.916271609,8.300781333,8.037484439,7.82710015,6.358098333,2.640844794,3.40953065,2.791713514,2.617229842,2.674608974,4.344755322,5.518378805
4.807932,4.573939053,4.256452563,3.994186601,4.042120869,3.901436314,3.994171991,3.780121778,3.58024045,3.408755653,3.774567841,4.270062089,3.945864339,3.724887486,3.570637065,3.704337804,3.779337405,3.938644601,3.576491296,3.156515253,2.878022239,2.658028096
0,0.3227226,0,0,0,0,0,0,0,0.1417067,0.15919,0.2977888,,,0,0.0481074,0.870352,0,0,0,0,
,11.32,11.27,11.27,11.27,11.27,11.27,11.28,11.28,11.28,11.28,11.28,,,11.37,11.37,11.37,11.43,11.43,11.43,11.43,
0,0.471344,0.2117134,0,0,0,0.0475582,0.042864,0.0358409,0.1092314,0.0598393,0.282353,,,0,0.0351721,0.1860488,0.0751886,0.0737936,0.0775597,0.0528538,
,10.02,10,10,10,10,10,9.94,9.94,9.94,9.94,9.94,,,9.98,9.98,9.98,10.01,10.01,10.01,10.01,
0,0.5010889,0.2499621,0,0,0,0.0564808,0.0508603,0.0424355,0.1034278,0.0412674,0.2799588,,,0,0.0334065,0.0888326,0.0887266,0.0859897,0.090284,0.0612529,
,9.64,9.63,9.63,9.63,9.63,9.63,9.55,9.55,9.55,9.55,9.55,,,9.51,9.51,9.51,9.53,9.53,9.53,9.53,
8.791564714,8.306369399,7.971238327,4.075531654,3.858379199,,,,,,,,,,,,,,,,,
1055000000,1083000000,1361000000,1529000000,2211000000,,,,,,,,,,,,,,,,,
10473000,12133000,16602000,20222000,28853000,31026000,34524000,40954000,45844000,47656000,57386000,70250000,83182000,98185000,116593000,127860000,135130000,143035000,149720000,154632000,20334000,
452999147,471767321,491993700,512473984,533257098,554367818,575118254,595670841,616481190,637407288,658498663,679390629,700996454,722694421,744357517,765822300,787376534,809246214,829760595,848982855,866810508,882894483
809645853,800082679,788406300,775926016,762817902,749352182,735901746,722214159,708173810,693852712,679206337,665644371,653193546,640545579,627502483,614037700,600413466,586968786,572999405,558762145,544289492,529465517
645562937,650413443,654865007,659030348,663027988,667008138,670816557,674398683,677925783,681368810,684712330,688484213,693176026,697792609,702159650,706169297,710100087,714208198,717291023,719565010,720928153,721140373
10.09640606,10.30614658,10.48450844,10.64155384,10.76845051,10.87983347,11.03620666,11.21967644,11.39444049,11.58567138,11.8150028,12.10230266,12.45697538,12.8819307,13.37831711,13.98992059,14.68739963,15.49400729,16.36981631,17.24432186,18.15923341,19.00742979
1.271869516,1.33122121,1.395252995,1.462720623,1.540234044,1.621949664,1.693985193,1.763216059,1.841547599,1.920700341,2.000274259,2.07743433,2.15392266,2.243501953,2.338347215,2.431694104,2.520296266,2.59825208,2.672469233,2.741727423,2.816213812,2.905035201
2.12301101,2.173384568,2.229289428,2.292769248,2.361908212,2.426139628,2.484327273,2.525567388,2.53517866,2.521289194,2.510909441,2.522336212,2.543597923,2.565396265,2.606956855,2.670783481,2.755218479,2.873890568,3.04489721,3.262647673,3.543388093,3.852911146
39988499,41541120,43064306,44528983,45843555,47111164,48447013,49697821,50823739,51961372,53205039,54698215,56513371,58560178,60815414,63491780,66479603,69824779,73385487,76975721,80702563,84121560
2.802624983,2.861498748,2.90412329,2.911007419,2.891048621,2.874057529,2.880632336,2.899050005,2.917926655,2.958185718,3.022279452,3.108575275,3.233131377,3.413037367,3.639712053,3.928787523,4.241582329,4.584754035,4.925037447,5.2089562,5.441920109,5.587686071
3.542357181,3.633000691,3.771698581,3.976959858,4.235039253,4.559599834,4.907809828,5.290404619,5.661820737,5.960409962,6.19571991,6.325900148,6.386717663,6.359085474,6.132566061,5.75309491,5.374036951,5.243563995,5.625682127,6.300626927,7.010053433,7.743661606
